Acc_x [m/s^2],Acc_y [m/s^2],Acc_z [m/s^2],AnyFall,NegOutcome
0.111191235,0.03334999,-0.025295598,0,1
0.16261645,0.11072922,-0.09477356,0,1
0.20809655,0.10689449,-0.11910454,0,1
0.35636482,-0.012949936,-0.004711472,0,1
0.18352559,-0.070666306,0.0407606,0,1
0.031179179,0.013662341,0.04637799,0,1
-0.21031812,0.16928768,0.109292686,0,1
-0.30027103,0.211092,0.11729502,0,1
-0.2861447,0.103610985,0.022852285,0,1
-0.013093321,0.012978551,-0.041824315,0,1
0.08619472,0.028233526,-0.052865833,0,1
0.21679437,0.028362269,-0.17579812,0,1
0.29754752,-0.01960755,-0.21587572,0,1
0.374308,-0.027739529,-0.20326746,0,1
0.19326186,-0.005296713,-0.18731618,0,1
0.144323,0.002443308,-0.16333467,0,1
0.09100491,0.06397247,-0.08823603,0,1
0.045615047,0.10298824,-0.060786344,0,1
-0.018711653,0.029490475,0.068782166,0,1
0.002352141,0.02784253,0.117040254,0,1
0.077390276,0.051099785,0.12990649,0,1
0.17863894,0.07334711,0.14992651,0,1
0.20366293,0.0674801,0.15947483,0,1
0.23105913,-0.000206937,0.097779945,0,1
0.29141515,-0.01633262,-0.00415177,0,1
0.30446798,0.031847958,-0.03140254,0,1
0.29415327,0.04416466,-0.021106815,0,1
0.2310932,0.046813015,-0.01903596,0,1
0.063322276,0.052877426,-0.010561244,0,1
-0.10523744,0.07626343,-0.002558756,0,1
-0.35748753,0.032098766,0.042874504,0,1
-1.1511595,0.20707414,-0.0043837,0,1
-1.2318761,0.32113454,-0.047588866,0,1
-0.8341066,0.11137197,-0.034002177,0,1
-0.19115224,-0.16916466,-0.028779155,0,1
0.05253046,-0.24401093,-0.010979743,0,1
0.39173335,-0.16269206,0.009827292,0,1
0.46878222,-0.06547926,0.03037126,0,1
0.36765087,0.14976217,0.006011554,0,1
0.31338805,0.2539568,0.03976816,0,1
0.35529938,0.23079683,0.07153689,0,1
0.5297551,0.038410205,0.0964074,0,1
0.5276511,-0.029677374,0.08289899,0,1
0.3681965,-0.019437779,0.043908507,0,1
0.080567986,0.003020289,0.016207214,0,1
-0.061183408,0.016424177,-0.001285802,0,1
-0.25043064,0.09890174,-0.06787423,0,1
-0.27498555,0.09501266,-0.0774215,0,1
-0.21923825,0.048830025,-0.07992573,0,1
-0.1403861,0.04271125,-0.08552524,0,1
-0.079093285,0.02660751,-0.035972536,0,1
-0.10628559,0.018383022,-0.030617086,0,1
-0.12627216,0.01990604,-0.030670842,0,1
-0.15859567,0.07071781,-0.000167127,0,1
-0.11704385,0.11330986,0.018800793,0,1
-0.05272056,0.102832794,0.046988785,0,1
0.066529036,0.077986725,0.0594281,0,1
0.10968771,0.061591152,0.048368532,0,1
0.21338964,0.028162964,0.04841031,0,1
0.25880957,0.01523877,0.043048598,0,1
0.2349532,-0.002737991,0.05900362,0,1
0.1473083,0.016490944,0.07592327,0,1
0.08012952,0.0422802,0.065351054,0,1
0.011613486,0.057817463,0.04334267,0,1
-0.03961122,0.059674263,0.000891886,0,1
-0.024244886,0.04296112,0.009614046,0,1
-0.034230474,0.07786751,0.003761101,0,1
-0.07737833,0.06030273,-0.0090116,0,1
-0.13091457,0.016811365,-0.05424788,0,1
-0.10129511,0.07666969,0.001365487,0,1
-0.08534734,0.1078434,0.012765364,0,1
0.025654908,0.088098526,-0.04167056,0,1
0.10128493,0.055682182,-0.05800445,0,1
0.15575488,0.025231361,-0.043871894,0,1
0.15966275,0.019498825,-0.056330208,0,1
0.13544421,0.020484924,-0.06828665,0,1
0.05099103,0.04014206,-0.010400929,0,1
0.00866495,0.02637005,0.02235295,0,1
-0.094014645,0.053183556,0.020845467,0,1
-0.15072505,0.09566784,0.032742932,0,1
-0.1366318,0.077812195,0.056492094,0,1
-0.0565589,0.06705856,0.034052074,0,1
-0.014944798,0.05736351,0.016627902,0,1
0.05926403,0.037540436,-0.006027346,0,1
0.0547711,0.03182888,-0.030141843,0,1
0.041766517,0.029500008,-0.016599508,0,1
0.020928606,0.018200874,-0.011169525,0,1
-0.010792159,0.015313147,-0.023028351,0,1
-0.022854432,0.049934383,-0.053081647,0,1
0.001091993,0.050827026,-0.02524721,0,1
0.001999427,0.05967331,-0.018121421,0,1
0.037259728,0.033946037,-0.000405423,0,1
0.04914211,0.02090168,-0.024736667,0,1
0.076493084,0.020486834,-0.002249718,0,1
0.026826171,0.03565502,-0.010228176,0,1
0.009667793,0.04898739,-0.014517617,0,1
0.03879871,0.044493675,0.002768637,0,1
0.038547155,0.036319733,-0.014109887,0,1
0.035232577,0.030261993,-0.008949829,0,1
0.042204294,0.019190788,-0.012419635,0,1
0.042274628,0.018900871,-0.001742958,0,1
0.0246437,0.043040276,-0.01657596,0,1
0.031292956,0.04390335,-0.021005794,0,1
0.042488586,0.030132296,0.001077094,0,1
0.04393067,0.059622765,-0.002698783,0,1
0.0750336,0.05012417,-0.02411285,0,1
0.20404604,0.015892984,-0.048394464,0,1
0.20990138,0.02155018,-0.059174526,0,1
0.043673217,0.046228405,-0.070190735,0,1
-0.11230266,0.07020759,-0.06788993,0,1
-0.14769036,0.08073329,-0.046219368,0,1
-0.1781269,0.05565452,-0.033048738,0,1
-0.2080915,0.04201507,-0.028627774,0,1
-0.19514488,0.05783748,-0.026750568,0,1
-0.07845865,0.03829479,-0.05466294,0,1
-0.015471878,0.046153065,-0.056992285,0,1
0.056477968,0.055171967,-0.04024013,0,1
0.09494829,0.052052498,-0.031780545,0,1
0.1648153,0.077317245,0.005450291,0,1
0.15599933,0.06803513,0.061409865,0,1
0.13158797,0.060519226,0.062029082,0,1
0.13998415,0.028893476,0.031237887,0,1
0.15129507,0.019045833,0.01684221,0,1
0.042659905,0.034157757,0.041478347,0,1
0.000156583,0.089416504,0.003104877,0,1
-0.005735953,0.09018326,-0.022710618,0,1
0.025136724,0.028408052,0.012457687,0,1
0.076540604,0.016684534,-0.005182826,0,1
0.15294337,0.036936764,0.009961585,0,1
0.066669375,0.059069637,0.012443,0,1
-0.000519925,0.057790756,-0.014843587,0,1
-0.04672902,0.03592777,-0.065102056,0,1
-0.060196128,0.047665592,-0.06887707,0,1
-0.06035403,0.04034519,-0.045854587,0,1
-0.017059183,-0.017989162,-0.04663523,0,1
-0.05906201,0.020983692,-0.037095312,0,1
-0.18795478,0.042869564,-0.012137757,0,1
-0.20075369,0.031121248,-0.015175318,0,1
-0.12363697,0.09142399,0.022883506,0,1
-0.03311487,0.06667805,0.029551335,0,1
-0.015744535,0.043310165,0.027074715,0,1
0.047004335,0.045482635,0.014619375,0,1
0.051459607,0.04004574,-0.006019665,0,1
-0.014166391,0.04178047,-0.006677126,0,1
-0.010573851,0.035035133,-0.013193691,0,1
0.005199936,0.05327511,-0.034971565,0,1
0.011634486,0.05772686,-0.025989866,0,1
0.001447249,0.058778763,-0.019658897,0,1
-0.024828192,0.07014465,-0.025302928,0,1
0.05024536,0.023813248,-0.019487826,0,1
0.06774603,0.025961878,-0.009139944,0,1
-0.016729265,0.06781483,-0.017791353,0,1
-0.055554226,0.06976795,-0.033386625,0,1
-0.024523627,0.06881713,-0.06357502,0,1
0.10646576,0.030670168,-0.024214357,0,1
0.13356952,0.016642572,-0.024591424,0,1
0.13373926,0.036684036,-0.048766255,0,1
0.12538213,0.034855843,-0.030492404,0,1
0.10258517,0.057566643,-0.010836748,0,1
-0.020735044,0.064222336,-0.003720003,0,1
-0.06761857,0.060886383,0.005132038,0,1
-0.04450528,0.044067383,0.024080617,0,1
-0.019722028,0.03710842,0.003269063,0,1
-0.028174773,0.027286526,-0.057104655,0,1
0.03856237,0.030024527,-0.031735152,0,1
0.06693974,0.06599522,-0.02874157,0,1
0.09123022,0.04905987,0.000669955,0,1
0.104120955,0.034440998,0.01320464,0,1
0.09571704,0.06557274,-0.007880984,0,1
0.050465245,0.061368942,0.001286915,0,1
-0.016421128,0.0661602,-0.005794678,0,1
-0.19184431,0.07454967,-0.035249606,0,1
-0.18380727,0.05424976,-0.019481644,0,1
-0.029671963,0.050632477,-0.00579336,0,1
0.08676448,0.051804546,0.014257,0,1
0.13107912,0.059466366,0.020665713,0,1
0.1441746,0.05794621,0.011171065,0,1
0.09564175,0.060367588,0.017196227,0,1
0.002436772,0.049395565,0.044214282,0,1
-0.08454557,0.071712494,-0.028177293,0,1
-0.11932731,0.0739231,-0.040091395,0,1
-0.13624819,0.047764774,-0.043630604,0,1
-0.123428315,0.057547566,-0.048648153,0,1
-0.04657517,0.04680824,-0.03640381,0,1
0.08308556,0.031583786,-0.007059017,0,1
0.13509385,0.034848217,-0.000730222,0,1
0.116964586,0.043288235,-0.009769202,0,1
0.032908548,0.05404663,-0.040958155,0,1
-0.10868804,0.0783081,-0.049578276,0,1
-0.1411336,0.04587745,-0.06385189,0,1
-0.12489858,0.028392786,-0.06443923,0,1
-0.05608599,0.014238351,-0.088451736,0,1
-0.02006264,0.03450584,-0.08789896,0,1
0.00576427,0.051208492,-0.061667565,0,1
0.019199112,0.011600493,-0.04546485,0,1
0.03623295,0.011270522,-0.02707432,0,1
0.045471195,0.05475521,0.006192211,0,1
0.03860403,0.06370735,0.010800477,0,1
0.052591726,0.036298756,0.031387065,0,1
0.010640643,0.042346954,0.006094728,0,1
-0.020072896,0.045669556,-0.005620871,0,1
-0.05990119,0.08063412,-0.001039729,0,1
-0.09204785,0.08699894,0.00663086,0,1
-0.09169713,0.042081833,0.042785216,0,1
-0.006060075,0.04868794,0.055027876,0,1
0.025079515,0.0708704,0.033371992,0,1
0.10171136,0.051451683,-0.02781545,0,1
0.14134157,0.052207947,-0.03741467,0,1
0.14326029,0.063370705,-0.047465548,0,1
0.07715439,0.033038136,-0.08770216,0,1
0.031577397,0.05078506,-0.09995567,0,1
-0.039593674,0.04000663,-0.09939889,0,1
-0.06401993,0.02069854,-0.11763742,0,1
0.023600154,0.006874079,-0.11148155,0,1
0.09824384,0.031025885,-0.08507705,0,1
0.100921735,0.041971207,-0.071470775,0,1
0.05738554,0.05749702,-0.0736211,0,1
0.05172761,0.05182266,-0.057410788,0,1
0.071600154,0.021822928,-0.049690202,0,1
0.08721885,0.024023054,-0.054624267,0,1
0.08825913,0.026880262,-0.05585169,0,1
0.06470343,0.035429955,-0.052197486,0,1
0.07430209,0.042560577,-0.044982083,0,1
0.023042563,0.067193024,-0.080446534,0,1
-0.030030333,0.084287636,-0.07076622,0,1
-0.06541729,0.09549808,-0.050480366,0,1
-0.21015383,0.09755134,-0.09502893,0,1
-0.26024675,0.10296916,-0.07130791,0,1
-0.34708387,0.13081549,-0.0369211,0,1
-0.41980198,0.13543223,-0.005173333,0,1
-0.44522727,0.0909767,-0.037566435,0,1
-0.4676364,0.056544285,-0.14568157,0,1
-0.39103532,0.0916004,-0.14235902,0,1
-0.20169255,0.052911744,-0.17679442,0,1
0.103242,-0.03490639,-0.115165174,0,1
0.3257009,-0.036316868,-0.08569874,0,1
0.45511225,-0.04311656,0.022603123,0,1
0.38380298,-0.060947407,0.047794815,0,1
0.24331757,-0.034687035,0.027219905,0,1
0.21277872,0.08088685,0.042235505,0,1
0.19266495,0.05408574,0.06757215,0,1
0.101914585,0.04843903,0.0346895,0,1
0.14434522,0.06777001,0.031405777,0,1
0.28617764,0.03784562,0.04971881,0,1
0.35203364,0.050940525,0.040632065,0,1
0.36391354,0.030239115,0.028732272,0,1
0.29235572,0.01662541,-0.003683819,0,1
0.22920308,0.045899395,-0.026710158,0,1
0.12784018,0.044099808,-0.06443785,0,1
0.120358266,0.016382217,-0.05943503,0,1
0.093954556,0.010791778,-0.045007292,0,1
0.008622376,0.026171682,-0.04685603,0,1
0.02181027,0.032572743,-0.05346219,0,1
0.028205857,0.062571526,-0.034533452,0,1
0.22352342,-0.013046261,-0.027203608,0,1
0.3486587,-0.007967944,-0.04957439,0,1
0.28702497,0.10825539,-0.12890437,0,1
0.20891286,0.105054855,-0.13592467,0,1
0.1109194,0.007414816,-0.07462335,0,1
-0.27435398,0.05714034,-0.068095624,0,1
-0.5135347,0.09809874,-0.059086345,0,1
-0.69777316,0.07126902,0.025380973,0,1
-0.6695743,0.04812335,0.044113938,0,1
-0.6182156,0.0784521,0.08530726,0,1
-0.55399305,0.08098982,0.013067235,0,1
-0.4538477,0.0635557,-0.050949987,0,1
-0.10614078,-0.017493254,-0.047446042,0,1
0.051988594,-0.023932457,-0.035208948,0,1
0.001366101,-0.18609524,-0.059048653,0,1
-0.011330645,-0.14538193,0.005733646,0,1
-0.030875914,-0.15138245,0.07750224,0,1
-0.2212048,0.056536674,0.066039816,0,1
-0.24319956,0.18499565,0.040479507,0,1
-0.17501703,0.24906349,0.004478466,0,1
0.08044772,-0.21758461,-0.010803508,0,1
0.3409968,-0.22331524,-0.06100196,0,1
0.33416966,0.21171188,-0.22984375,0,1
0.17182124,0.36074734,-0.26450267,0,1
-0.045134302,0.28886318,-0.17004222,0,1
-0.00028709,0.011205667,-0.110399395,0,1
0.0669826,0.108210556,-0.13514175,0,1
0.042921297,0.14931488,-0.13342999,0,1
0.004734557,0.089662544,-0.11062471,0,1
0.055961087,0.29085445,-0.09092975,0,1
0.16173653,-0.0019083,-0.01253064,0,1
0.03872964,-0.11371136,-0.041090414,0,1
0.004852139,-0.029286386,-0.030424418,0,1
-0.001605006,0.08692645,-0.06977578,0,1
-0.06954656,0.12939547,-0.14239304,0,1
0.16285397,0.24102402,-0.07399083,0,1
0.12761906,0.18390465,-0.062280837,0,1
-0.12649968,-0.1357069,-0.05252005,0,1
-0.19528265,-0.08215333,-0.0348966,0,1
-0.15974857,0.10949516,0.01105412,0,1
-0.049613457,0.23098373,-0.008152162,0,1
-0.03098794,0.14274311,0.011275679,0,1
0.019289654,0.021718977,-0.028638056,0,1
0.055626795,0.080818176,-0.045299824,0,1
0.08713295,0.023959158,-0.08247487,0,1
0.087745465,-0.10929775,-0.06871055,0,1
0.058212828,-0.046667103,-0.060384143,0,1
-0.07853432,0.101762764,-0.08003629,0,1
-0.12593235,0.17295742,-0.05316029,0,1
-0.1819604,0.29593945,-0.048549015,0,1
-0.04718662,0.14538383,0.013137776,0,1
-0.044700626,0.062129974,0.042633194,0,1
-0.08909401,0.00758362,0.05595827,0,1
-0.079508156,-0.15224075,0.04121043,0,1
0.024411969,-0.27201176,0.044651426,0,1
0.093293086,-0.056253426,0.07084034,0,1
0.068347126,0.06905461,0.04786095,0,1
-0.004444135,0.13557339,-0.059553705,0,1
-0.087494805,0.07185363,-0.10290765,0,1
-0.2671264,-0.1366272,0.036287427,0,1
-0.644184,0.11661147,0.06072568,0,1
-0.79855245,0.31750676,0.019662965,0,1
-0.885103,0.28166768,0.009143429,0,1
-0.9215219,0.15663622,0.019896546,0,1
-0.833419,0.025805451,-0.06782678,0,1
-0.29294077,0.030895215,-0.22153589,0,1
-0.070338905,0.040931683,-0.2907719,0,1
0.34395474,-0.002868665,-0.3512537,0,1
0.6075502,-0.036473278,-0.3225896,0,1
0.9417411,-0.04122161,-0.24917766,0,1
0.9146938,-0.042654026,-0.18681483,0,1
0.9309305,-0.044825543,-0.14857197,0,1
0.8667917,0.039279953,-0.08764815,0,1
0.7940918,0.0625992,-0.07076139,0,1
0.6087817,0.086705215,-0.06095491,0,1
0.4727451,0.120965965,-0.024050958,0,1
0.4266259,0.08320428,-0.013740595,0,1
0.47526,-0.003317821,0.02610147,0,1
0.53004414,-0.014938341,0.04057491,0,1
0.5575514,-0.023859965,0.005819632,0,1
0.4552183,0.005617151,-0.01848422,0,1
0.33236527,0.02915669,-0.029058984,0,1
0.0839582,0.04146099,-0.056149792,0,1
-0.011847539,0.040684696,-0.040901527,0,1
-0.17358595,0.048071858,0.009027391,0,1
-0.37028712,0.08981895,-0.020799102,0,1
-0.4449123,0.08961391,-0.025087679,0,1
-0.5577294,0.06482695,9.41E-05,0,1
-0.5499251,0.055415142,-0.010680389,0,1
-0.45583138,0.07639502,-0.04345682,0,1
-0.46579704,0.08784102,-0.027834648,0,1
-0.46450624,0.065367684,-0.022860508,0,1
-0.37288463,0.023965828,0.025450336,0,1
-0.3231579,0.028741831,0.030332388,0,1
-0.25440285,0.052923195,-0.009160404,0,1
-0.11258405,0.0722866,-0.037282288,0,1
-0.044928953,0.06692505,-0.04264355,0,1
0.023150988,0.03961658,-0.0699414,0,1
0.058364466,0.05321693,-0.05933362,0,1
0.062291186,0.04838276,-0.017381556,0,1
-0.009233148,0.008068084,-0.018401494,0,1
-0.011919564,0.007761953,-0.026200553,0,1
0.008286921,0.030649183,-0.039372332,0,1
-0.00452165,0.04792881,-0.027110282,0,1
-0.036602274,0.044896122,-0.03023677,0,1
-0.043692686,0.036664005,-0.036643136,0,1
-0.039287813,0.041302677,-0.03177132,0,1
-0.041398495,0.0552721,-0.033197034,0,1
-0.050124332,0.050370213,-0.0313108,0,1
-0.07857543,0.04873085,0.005066537,0,1
-0.09400946,0.06647682,0.001157781,0,1
-0.1207638,0.06698799,-0.012477648,0,1
-0.12646797,0.061875343,0.022683354,0,1
-0.10636802,0.061881065,0.030011175,0,1
-0.083517514,0.08414841,0.020780815,0,1
-0.045526795,0.094509125,-0.02462813,0,1
-0.029531043,0.07513523,-0.05504504,0,1
-0.050626922,0.029453274,-0.062212,0,1
-0.036565658,0.020795817,-0.09102486,0,1
0.04328514,0.01615142,-0.14282627,0,1
0.09926612,0.03559398,-0.14187379,0,1
0.07604314,0.038793556,-0.14405191,0,1
0.019999709,0.03124141,-0.13722485,0,1
0.012512639,0.037331574,-0.13468239,0,1
-0.028829679,0.058495514,-0.14745432,0,1
-0.06125037,0.057065953,-0.14577645,0,1
-0.016556688,0.07331657,-0.12101595,0,1
0.06554018,0.07411194,-0.07147435,0,1
0.08088134,0.07194328,-0.058488976,0,1
0.07099386,0.12357998,-0.0034249,0,1
0.03666585,0.16020395,0.14960198,0,1
0.023381896,0.14589407,0.24088508,0,1
-0.07185184,0.011306776,0.26317263,0,1
-0.01996018,-0.030407894,0.19854945,0,1
0.18590489,-0.09789084,0.22674239,0,1
0.29137984,-0.20436381,0.16346668,0,1
0.40790558,-0.16186236,0.14223443,0,1
0.31643847,0.062302604,0.14609382,0,1
-0.014227381,0.16036701,0.064585656,0,1
-0.6379853,0.10134601,0.15696609,0,1
-0.7968365,-0.07203771,0.09090971,0,1
-0.8408052,-0.007714294,-0.07635912,0,1
-0.83570105,0.10855765,-0.61898685,0,1
-0.5355966,0.025659505,-0.7986612,0,1
0.44105196,-0.011118917,-0.67579186,0,1
0.40402508,0.10914037,-0.72652054,0,1
0.18298274,0.17413612,-0.8277354,0,1
-0.051257044,0.11794371,-0.976875,0,1
-0.15224725,-0.002238328,-0.92026466,0,1
-0.12730828,-0.023524333,-0.8247465,0,1
0.41546613,0.112064324,-0.7769892,0,1
0.61215067,0.18109319,-0.76030326,0,1
0.5650887,0.24086471,-0.89842075,0,1
0.4535113,0.16780657,-1.1323783,0,1
0.27181673,-0.013536527,-1.4358213,0,1
0.034992695,-0.13056478,-1.5740862,0,1
0.06972957,-0.18332681,-1.6315665,0,1
0.42824134,-0.2603303,-1.5839245,0,1
0.5224765,-0.3508826,-1.3115766,0,1
-0.091673054,-0.7004814,-0.18617237,0,1
-1.093354,-0.6578694,-0.14983566,0,1
-1.2739336,-0.32650858,-0.3517634,0,1
-1.4185064,-0.14626317,-0.12786438,0,1
-1.3267804,-0.24241543,0.40904126,0,1
-0.7640585,0.39772993,1.4762114,0,1
0.3454313,2.2152655,2.1338685,0,1
0.70389575,2.5914547,2.3502023,0,1
0.3999356,1.7303897,2.312488,0,1
0.090786815,0.9052259,1.890597,0,1
-0.2930409,-0.54433054,1.1047088,0,1
0.25257403,-0.8843698,1.171633,0,1
0.92704654,-0.77870935,1.1444738,0,1
1.4752159,-0.808073,0.67355627,0,1
1.2395778,-0.68976015,0.335775,0,1
0.5958116,-0.37533757,0.4136285,0,1
0.24612457,0.5662823,0.38444117,0,1
0.25219125,1.216609,0.22630836,0,1
0.2995094,0.54665565,0.3090131,0,1
0.16252151,-0.36882302,0.46234235,0,1
-0.29774082,-0.7195196,0.4784883,0,1
-0.5619025,-0.11316967,0.24378225,0,1
-0.4060496,-0.12064171,0.1653186,0,1
0.006914395,-0.2757454,0.035200574,0,1
0.021116244,-0.19605923,-0.025813833,0,1
-0.23324472,0.15906523,-0.09219957,0,1
-0.40192127,0.07438182,0.021177877,0,1
-0.38690075,-0.076483734,-0.030223418,0,1
-0.25564164,-0.12142182,-0.08204476,0,1
-0.24323991,-0.01202775,-0.077616975,0,1
-0.2629215,0.17002678,0.007494214,0,1
-0.19065796,0.027637478,0.007815836,0,1
-0.16923466,-0.020176891,-0.016779909,0,1
-0.17650491,0.030131334,-0.043806873,0,1
-0.16310424,0.081201546,-0.059883043,0,1
0.003234875,0.122724526,-0.07644076,0,1
0.14841482,0.09241676,-0.021550866,0,1
0.17025365,0.10511303,-0.023151984,0,1
0.21935594,0.015887266,0.00176371,0,1
0.22479661,-0.008644099,-0.010346056,0,1
0.2497556,0.043620113,0.003085959,0,1
0.108077615,0.032229424,-0.035127804,0,1
0.01104385,0.026136396,-0.042687397,0,1
-0.15113844,0.10591983,-0.048292525,0,1
-0.20257407,0.121354096,-0.038983442,0,1
-0.20412548,0.07276439,0.011916575,0,1
-0.17994216,0.11128807,0.018139724,0,1
-0.18351802,0.08973789,0.027392326,0,1
-0.16773178,0.016040802,0.06529732,0,1
-0.13436754,0.017186165,0.053761277,0,1
-0.08561625,0.013818741,0.027105156,0,1
-0.09941304,0.08559036,0.05445013,0,1
-0.09135893,0.17445374,0.08401173,0,1
-0.13518226,0.19543266,-0.02481462,0,1
-0.29336748,0.22754669,-0.007142225,0,1
-0.59267926,0.3422813,-0.045764487,0,1
-0.48162067,-0.028369915,-0.005575614,0,1
-0.07878503,-0.29432392,0.08410839,0,1
0.8483219,-0.2864599,0.42321327,0,1
0.9321164,-0.060056638,0.50204694,0,1
0.3084699,0.2742081,0.17174508,0,1
