Acc_x [m/s^2],Acc_y [m/s^2],Acc_z [m/s^2],AnyFall,NegOutcome
-0.007540536,0.001198766,-0.041544016,0,1
-0.006409458,0.00136566,-0.035640966,0,1
-0.00807671,-0.006022457,-0.044800613,0,1
-0.01880637,0.003565784,-0.06914224,0,1
-0.022734031,0.02768707,-0.08221798,0,1
-0.011153029,0.012521742,-0.08154317,0,1
-0.012245948,-0.013169294,-0.053458292,0,1
-0.020848367,-0.05025388,-0.002533507,0,1
-0.002283468,-0.035669334,-0.045341164,0,1
-0.012601034,2.67E-05,-0.05811589,0,1
-0.018372118,0.020401,-0.06584366,0,1
-0.007300789,0.006569861,-0.05860687,0,1
-0.01698147,-0.00908852,-0.0270865,0,1
-0.030761462,-0.00187016,-0.02626094,0,1
-0.022062277,-0.003412251,-0.039331354,0,1
0.001508236,0.002151487,-0.06278352,0,1
-0.000739338,0.003195761,-0.05512368,0,1
-0.019177638,0.001102445,-0.027706357,0,1
-0.02048264,-0.002306942,-0.0311329,0,1
-0.021588726,-0.003194813,-0.043106627,0,1
-0.042450402,0.00622272,-0.040696774,0,1
-0.05619259,0.010676377,-0.03897793,0,1
-0.050585195,0.006995195,-0.04497558,0,1
-0.03812863,0.015599247,-0.037095487,0,1
-0.030707598,0.016832348,-0.043070212,0,1
-0.01278066,0.000871655,-0.053662606,0,1
-0.018012894,0.001069065,-0.051252093,0,1
-0.032332104,-0.00538159,-0.04346005,0,1
-0.03749057,0.00025844,-0.05583264,0,1
-0.035310674,0.014620777,-0.057245817,0,1
-0.025584497,-0.001358991,-0.06722596,0,1
-0.020615548,-0.027349481,-0.06874236,0,1
-0.003974936,-0.041829117,-0.043179315,0,1
-0.004888699,-0.00978184,-0.038018376,0,1
-0.01403519,0.003405568,-0.03757561,0,1
-0.006778578,0.003755568,-0.039293054,0,1
-0.007772768,-0.007055286,-0.040507175,0,1
-0.036452122,-0.008090026,-0.040062636,0,1
-0.030817766,-0.001899724,-0.025169197,0,1
-0.03397499,0.005579944,-0.027754344,0,1
-0.029270723,0.005548473,-0.038543653,0,1
-0.016965717,-0.005227093,-0.047032595,0,1
-0.012480289,-0.00559998,-0.06464266,0,1
-0.005850058,-0.001183512,-0.04768224,0,1
-0.004823897,-0.001607897,-0.041299235,0,1
-0.012569758,-0.020553594,-0.040429085,0,1
-0.02398081,-0.032700546,-0.031622477,0,1
-0.013790255,-0.0238514,-0.031194884,0,1
-0.012396094,0.009770392,-0.031813078,0,1
-0.019164626,0.018712996,-0.028031113,0,1
0.001072261,-0.010663989,-0.046848167,0,1
0.004047973,-0.016692165,-0.04206025,0,1
-0.004442182,-0.013593676,0.004468975,0,1
-0.01020311,-0.017175678,-0.001046155,0,1
-0.02017475,-0.012027745,-0.010802148,0,1
-0.052218433,-0.022524843,-0.018006764,0,1
-0.062366124,-0.029294979,-0.023656886,0,1
-0.052943096,-0.037267696,-0.040876698,0,1
-0.029609935,-0.035630234,-0.06224929,0,1
-0.036048416,-0.013132104,-0.061302524,0,1
-0.075199194,0.015895834,-0.07959943,0,1
-0.08248502,0.01480483,-0.0776007,0,1
-0.039795905,0.003127092,-0.06003806,0,1
-0.04288739,-0.030014047,-0.037928004,0,1
-0.044877507,-0.05117418,-0.044879116,0,1
-0.03300143,-0.055276886,-0.07260121,0,1
-0.025442988,-0.031425487,-0.07897564,0,1
-0.025386482,0.004727359,-0.07799066,0,1
-0.052816413,0.013173097,-0.06687676,0,1
-0.047652446,-0.001535424,-0.06313516,0,1
-0.03155446,-0.009767539,-0.053346124,0,1
-0.031026848,-0.007122999,-0.04652681,0,1
-0.035107322,-0.017954834,-0.036721602,0,1
-0.035646077,-0.00428868,-0.049065333,0,1
-0.026348732,0.001947398,-0.05094196,0,1
-0.027532592,0.006527897,-0.042806115,0,1
-0.033342384,0.01165771,-0.043052897,0,1
-0.03381507,-0.006887442,-0.040087245,0,1
-0.034763955,-0.010145194,-0.03554214,0,1
-0.032671295,-0.008235938,-0.04756047,0,1
-0.042445272,0.00668239,-0.060069457,0,1
-0.043597654,0.00256347,-0.064289436,0,1
-0.04547721,-0.009626398,-0.08973587,0,1
-0.049054604,-0.026906978,-0.07751422,0,1
-0.04425411,-0.036014568,-0.07302372,0,1
-0.034543827,0.003481859,-0.06498843,0,1
-0.03953338,0.014986987,-0.058983333,0,1
-0.04177735,0.035540577,-0.0649847,0,1
-0.04957854,0.022643084,-0.056708634,0,1
-0.059014842,0.014013284,-0.050689645,0,1
-0.035201807,0.006321902,-0.06999702,0,1
-0.019219795,0.015061376,-0.065839365,0,1
-0.03763787,0.020911213,-0.048829027,0,1
-0.040158384,0.017982477,-0.0725667,0,1
-0.044480775,0.006581299,-0.07704998,0,1
-0.06976771,-0.00038148,-0.058388986,0,1
-0.07072142,0.005931845,-0.053219236,0,1
-0.056065094,0.028347012,-0.04817519,0,1
-0.041206215,-0.006639488,-0.062390327,0,1
-0.04787095,-0.012259493,-0.06492869,0,1
-0.05062325,-0.001441963,-0.049673248,0,1
-0.0385112,0.004530901,-0.058253087,0,1
-0.06458382,0.009245864,-0.0645222,0,1
-0.077298194,0.004441251,-0.06205588,0,1
-0.063546516,-0.001822481,-0.05066918,0,1
-0.074657336,-0.00303937,-0.03584465,0,1
-0.06954194,0.001241674,-0.050172973,0,1
-0.04152836,0.014812464,-0.07653871,0,1
-0.046203613,0.005934709,-0.06571742,0,1
-0.049123384,-0.002589234,-0.071431175,0,1
-0.056347065,-0.031878483,-0.07456436,0,1
-0.06923006,-0.04752447,-0.06234408,0,1
-0.059100978,-0.027262699,-0.031141408,0,1
-0.06801853,0.018725388,-0.038247097,0,1
-0.0635128,0.037569996,-0.04258149,0,1
-0.04892737,0.012715334,-0.058790218,0,1
-0.050643474,-0.009984025,-0.042658374,0,1
-0.042978324,-0.041381847,-0.039902344,0,1
-0.030923733,0.017534252,-0.065193474,0,1
-0.030816907,0.031608578,-0.07697214,0,1
-0.04292492,0.019040102,-0.07761969,0,1
-0.033961944,0.014220233,-0.0805464,0,1
-0.03523372,0.005038255,-0.07344873,0,1
-0.042886138,-0.04433347,-0.10074354,0,1
-0.054748163,-0.038717285,-0.094272785,0,1
-0.043917406,0.008962626,-0.055442497,0,1
-0.02857881,0.009477611,-0.06907219,0,1
-0.038209904,0.013607973,-0.08922554,0,1
-0.05614271,0.013169281,-0.09209108,0,1
-0.04994757,0.001506797,-0.08829428,0,1
-0.027203161,-0.01601506,-0.08709362,0,1
-0.03441729,-0.018237123,-0.08349503,0,1
-0.0492697,-0.010101328,-0.08756315,0,1
-0.07201099,-0.002096188,-0.08387976,0,1
-0.070161775,-0.008501065,-0.09421636,0,1
-0.03966849,-0.004696854,-0.0997946,0,1
-0.03670851,0.007197374,-0.09834251,0,1
-0.04992973,0.006861679,-0.086878665,0,1
-0.05850351,0.007877342,-0.06098501,0,1
-0.04857562,0.010432237,-0.065308385,0,1
-0.032367833,0.003877635,-0.056345306,0,1
-0.029128693,-0.002524382,-0.06450474,0,1
-0.028101502,0.001764292,-0.07460664,0,1
-0.021625997,0.000727648,-0.09451523,0,1
-0.034024753,0.02203464,-0.11115287,0,1
0.012363553,0.05304718,-0.28035998,0,1
0.027135663,0.09070968,-0.42830265,0,1
-0.018416017,0.2377119,-0.8731772,0,1
0.008779764,0.3020601,-1.4583182,0,1
-0.006315947,0.32470414,-1.6794102,0,1
-0.06857127,0.27343744,-1.985053,0,1
-0.025122583,0.19455619,-2.1433432,0,1
0.06146115,0.040930673,-2.3993971,0,1
-0.081852555,-0.012464617,-2.3381863,0,1
-0.13496768,0.121701166,-2.1893802,0,1
0.25999227,0.67680454,-1.6818523,0,1
0.6708803,0.89212435,-1.2174659,0,1
1.0804838,0.48125285,0.003063766,0,1
0.19594482,-0.3224649,0.6799655,0,1
-0.2466921,-0.4067784,0.78349274,0,1
-0.4633839,-0.33158022,0.9539505,0,1
-0.34702027,-0.591178,1.1416154,0,1
-0.5125682,-1.3380843,1.5252448,0,1
-0.81751674,-1.3913337,1.4606605,0,1
-0.9456408,-1.3147471,1.20845,0,1
-1.1926066,-0.91563344,0.40999967,0,1
-1.2290083,-0.581073,0.021162352,0,1
-1.111057,-0.1881029,-0.60798955,0,1
-1.1682993,-0.31046888,-0.88355184,0,1
-1.3801516,-0.39465356,-0.8873604,0,1
-1.9829562,-0.5312684,-0.9476778,0,1
-2.2871137,-0.09767087,-1.1017752,0,1
-1.6227466,4.148236,-0.90964764,0,1
2.1424785,1.3689436,1.012513,0,1
1.6643945,-0.44353753,1.0346483,0,1
0.62261426,0.42213935,1.39266,0,1
1.0180506,0.19938204,1.6303132,0,1
0.92550313,-1.024991,1.079959,0,1
1.0952934,-1.6972438,0.77775496,0,1
1.1903856,-1.6674749,0.9105996,0,1
0.7269253,-0.35463607,1.4604028,0,1
0.23349422,0.48883834,1.7155396,0,1
-0.33131352,1.0382863,1.8153332,0,1
-0.6524004,0.81914914,1.3148547,0,1
-1.0496154,0.52491665,0.95498985,0,1
-1.9661548,-0.5410436,0.40525913,0,1
-2.2551038,-0.93350923,0.28819275,0,1
-2.14323,-0.93347585,0.35023278,0,1
-1.8704842,-0.48564842,0.25779802,0,1
-1.6786848,-0.26129362,0.05833596,0,1
-1.0765694,0.13740814,-0.24036373,0,1
-0.93850565,0.20071593,-0.24159503,0,1
-1.5524293,-0.045129005,-0.10850654,0,1
-2.7109864,-0.4080156,0.28083247,0,1
-3.0555122,-0.4470009,0.43682986,0,1
-2.568573,0.18453191,0.6465077,0,1
-1.7672713,0.82184976,0.80773795,0,1
-0.5013727,2.3955014,0.3468385,0,1
0.71278787,3.3101983,0.26330134,0,1
1.6866428,2.984138,0.6170664,0,1
3.0506256,0.9280018,-0.5734781,0,1
3.2346702,-0.014391595,-1.7395499,0,1
2.73034,-0.27998903,-1.8606238,0,1
0.9358829,-0.3329696,-0.31560048,0,1
-0.026303083,-0.8858272,0.32650438,0,1
-1.1282663,-1.8730453,0.10639714,0,1
-1.20078,-1.746219,-0.54328537,0,1
-0.9259626,-1.3760779,-1.2182105,0,1
-1.1085186,-1.5802406,-1.2903512,0,1
-1.3143511,-1.730001,-1.1869749,0,1
-1.4119202,-1.5350213,-0.7254083,0,1
-1.2205076,-1.040642,-0.41081142,0,1
-0.5383573,0.20633407,-0.27341428,0,1
-0.23918507,1.3557281,-1.2178938,0,1
-0.30810046,1.4519234,-1.5413011,0,1
0.12551586,2.9943087,-1.1342416,0,1
0.8181574,4.5366282,-0.5367769,0,1
3.14151,0.5904527,1.5871216,0,1
2.6465242,-1.2391202,1.8893927,0,1
1.8233628,0.0099843,2.1212046,0,1
0.6198328,-0.79354763,1.8931473,0,1
0.37931943,-1.8486043,1.4160655,0,1
0.18112583,-1.8702395,0.8489037,0,1
0.06589526,-0.66438675,1.5212215,0,1
-0.10679492,-0.1381683,1.7535613,0,1
-0.140924,-0.29171753,1.4806879,0,1
0.002363235,-0.71392727,1.1415449,0,1
-0.18895619,-0.7604848,0.75345373,0,1
-1.0012788,0.07995503,0.95005655,0,1
-1.0834272,0.15053742,1.0457635,0,1
-0.5460844,-0.20040995,0.89230275,0,1
-0.19299908,-0.44111162,0.6734782,0,1
0.81382835,-0.040661715,0.25866693,0,1
1.6850352,2.3263478,0.6777153,0,1
1.9790192,2.563664,1.267857,0,1
1.2993261,1.224499,0.71159124,0,1
0.7254263,1.1181223,-0.2291293,0,1
1.0524508,1.7314256,-1.1672187,0,1
1.1015944,0.10148729,-0.44775814,0,1
0.50032645,-0.8771096,0.019421585,0,1
-0.090784594,-1.3989459,0.8286113,0,1
0.31722942,-1.411315,1.0490268,0,1
1.1887597,-1.5672818,0.88397807,0,1
0.99348617,-1.2532339,-0.23414636,0,1
0.7678218,-0.80104834,-0.8400357,0,1
1.3098594,-0.6154117,-1.4588099,0,1
1.7440422,-0.97623444,-1.4235104,0,1
1.6024085,-0.058589797,-1.0885985,0,1
2.5659587,2.0731158,-2.9586062,0,1
2.514337,0.5364258,-3.761981,0,1
0.72416866,-0.92981344,-1.4386396,0,1
0.540979,0.17724138,-0.6088321,0,1
0.5922735,1.8931496,-0.9845677,0,1
0.17886952,1.8943636,-1.2801865,0,1
-0.004291624,0.8574,-1.3761096,0,1
-0.43937102,-1.7378305,-1.6041771,0,1
-0.50247186,-2.1008136,-1.5783534,0,1
-0.43961227,-0.57142556,-0.7899781,0,1
-0.35664824,0.5585232,-0.4833818,0,1
-0.31496078,0.48945045,-0.6607319,0,1
-0.37161207,0.29838365,-1.0236739,0,1
-0.5676835,0.28935808,-1.0535107,0,1
-1.0204147,0.06273161,-0.68653107,0,1
-1.2344139,-0.3122198,-0.029872663,0,1
-1.2720363,-0.3203022,0.25951582,0,1
-1.6168672,-0.5865872,0.32569528,0,1
-1.8382323,-0.704448,0.5376087,0,1
-1.8806794,-0.35681078,1.1625357,0,1
-1.4361001,-1.0492127,1.1306056,0,1
-0.98409414,-1.5994562,1.2227981,0,1
0.30738944,-1.6121093,0.9105383,0,1
0.8840871,-1.4744196,0.33443695,0,1
1.2753661,-1.5886375,-0.7102788,0,1
0.82032025,-1.4711008,-0.826638,0,1
0.4261561,-0.9129621,-0.5444155,0,1
-0.95571476,-0.46418685,-0.29418412,0,1
-1.7839718,-0.5788033,-0.1537043,0,1
-2.2467043,1.6364088,0.25879154,0,1
-2.1431568,1.4760417,-0.053056125,0,1
-1.9105173,0.8269166,0.005863586,0,1
-1.140032,0.53096,0.19604346,0,1
-0.87736315,0.69150347,0.17317532,0,1
-0.003229441,1.4220678,0.08565349,0,1
0.9308986,1.7290138,0.3287637,0,1
0.97699296,1.3679059,0.64367515,0,1
0.9256812,0.2787105,0.68610394,0,1
1.0724878,0.1399261,0.34050992,0,1
1.4269339,0.49426767,-0.06071505,0,1
1.2030156,0.49176237,0.33201793,0,1
0.9641462,0.4010126,0.50543785,0,1
0.6498298,0.13000022,0.51812714,0,1
0.7094109,0.12959397,0.55295813,0,1
1.0433079,0.27698916,0.9124109,0,1
1.3591759,0.13560888,0.92892134,0,1
1.3870122,0.117536746,0.8026517,0,1
1.3096497,0.40515542,0.83698195,0,1
1.3244419,0.5087006,0.8101788,0,1
1.1575177,0.5387241,0.34471133,0,1
0.7102207,0.56074536,0.000543929,0,1
0.5426276,0.45355046,0.025040949,0,1
0.08217411,0.10325244,0.23171616,0,1
-0.067901485,-0.032546047,0.1940097,0,1
-0.22323367,-0.08932213,-0.13878132,0,1
-0.2490364,-0.119085364,-0.33153415,0,1
-0.2189555,-0.13743502,-0.35252163,0,1
-0.15032457,-0.21734148,-0.23944403,0,1
-0.12941375,-0.23226075,-0.13308646,0,1
-0.053727582,-0.15394975,0.09821244,0,1
0.03016543,-0.10283185,0.19514948,0,1
0.060261562,-0.064099304,0.15618883,0,1
0.01110749,0.010997773,-0.02874105,0,1
-0.12220056,0.050774563,-0.08499869,0,1
-0.4613789,0.120318376,-0.049072415,0,1
-0.506064,0.06091781,0.14316532,0,1
-0.41966885,0.009785615,0.27790883,0,1
-0.15946461,-0.06699181,0.41151613,0,1
-0.07138746,-0.083004,0.35957652,0,1
-0.10142118,-0.03308965,0.12424638,0,1
-0.20045368,0.06793402,-0.005041681,0,1
-0.17843114,0.06292628,0.001130126,0,1
-0.04237718,-0.035807613,0.093492635,0,1
0.015040863,-0.086686134,0.11969849,0,1
0.06401651,-0.11828328,0.07627389,0,1
-0.045037176,-0.07696344,-0.030069025,0,1
-0.10603042,-0.037968654,-0.055976488,0,1
-0.16183972,-0.000833533,-0.0836998,0,1
-0.18022268,-0.008815791,-0.1059464,0,1
-0.17654294,-0.11361698,-0.10589501,0,1
-0.26084536,-0.20911127,0.011833501,0,1
-0.405086,-0.22585686,0.082851924,0,1
-0.750218,-0.22022258,0.29463777,0,1
-0.8179722,-0.14843187,0.42043427,0,1
-0.36373758,-0.07062152,0.4903487,0,1
0.40725377,-0.06522078,0.46349388,0,1
0.6319122,0.02084455,0.47982323,0,1
0.7248355,0.18717967,0.37895858,0,1
0.6568729,0.2408706,0.25507614,0,1
0.531536,0.32983312,-0.018069645,0,1
0.6548755,0.2936345,-0.028355936,0,1
0.8451628,0.2580005,0.047508806,0,1
1.0115439,0.4575464,0.18990844,0,1
0.9891755,0.525716,0.3188477,0,1
1.1875392,0.38373014,0.53399587,0,1
1.7585018,0.26744866,0.485086,0,1
1.8409246,0.4085391,0.33650148,0,1
1.3121713,0.6145117,0.12780692,0,1
1.142953,0.54956263,0.1335013,0,1
0.9326893,0.3103296,0.18807784,0,1
0.47617644,0.16869551,-0.4096641,0,1
-0.051602647,0.29222298,-0.48210377,0,1
-0.26041093,0.32096863,-0.14996396,0,1
-0.022615317,0.15915777,-0.05262721,0,1
0.05284767,-0.04118061,-0.039560582,0,1
0.15190063,0.010768908,-0.004647175,0,1
0.1703264,0.027825382,0.08391512,0,1
0.090915896,0.517541,0.22774112,0,1
-0.04967546,1.0613118,0.33250353,0,1
-0.5010457,1.6973202,0.5157353,0,1
-0.88153106,0.74805826,-0.059445426,0,1
-1.0688245,0.5302915,-0.009735193,0,1
-1.3512657,0.08137785,0.29878572,0,1
-1.3991344,-0.033173718,0.15466681,0,1
-1.1395373,0.27640045,-0.15537499,0,1
-0.24166444,0.2993393,-0.07375151,0,1
0.265306,-0.0553045,0.14575705,0,1
0.8415366,-0.48678964,0.3406084,0,1
0.90589446,-0.35386935,0.3450412,0,1
0.60080105,-0.1634559,0.29493922,0,1
0.02139943,-0.34142303,0.3844353,0,1
-0.12294033,-0.12435723,0.55311424,0,1
-0.3720631,0.19539453,0.608758,0,1
-0.53125405,0.002204853,0.5112425,0,1
-0.699352,-0.49809754,0.33890986,0,1
-0.6632875,-0.92474097,0.03687059,0,1
-0.5793756,-1.1376145,-0.10456479,0,1
-0.5046972,-1.3990967,-0.09532626,0,1
-0.59833044,-1.3676713,-0.10014003,0,1
-0.8239525,-1.205024,-0.3451564,0,1
-0.79885644,-0.82822824,-0.4474894,0,1
-0.7183307,-0.52965754,-0.4041209,0,1
-0.40569535,0.08357901,-0.4517631,0,1
-0.25240678,0.19615172,-0.62932944,0,1
-0.105414346,-0.08102135,-0.7517581,0,1
-0.19646247,-0.7535097,-0.28564397,0,1
-0.32247767,-0.9317238,-0.122833505,0,1
-0.34852222,-0.5468255,-0.064734034,0,1
-0.30525756,-0.1872502,-0.08951221,0,1
-0.32432085,0.31559277,-0.18901305,0,1
-0.4170669,0.39504623,-0.15990068,0,1
-0.40455517,0.3590879,-0.09022412,0,1
-0.3452843,0.18287942,-0.018512815,0,1
-0.379148,0.08016201,-0.018739438,0,1
-0.5200944,-0.18819055,0.015057646,0,1
-0.5285081,-0.29782304,0.001656273,0,1
-0.4817114,-0.17929466,-0.041532725,0,1
-0.3980855,0.020681331,-0.1935618,0,1
-0.36606303,0.000875424,-0.21019597,0,1
-0.064172864,-0.10013488,-0.17877874,0,1
0.50219023,-0.039314225,-0.23544082,0,1
0.73040026,0.04774388,-0.21548307,0,1
0.9129868,0.1859008,-0.001167067,0,1
0.86070806,0.1912433,0.11548013,0,1
0.6270641,0.10917006,0.37966567,0,1
0.599684,-0.11353295,0.46685213,0,1
0.7318386,-0.24816601,0.3927233,0,1
1.044978,-0.39348024,0.08728957,0,1
1.1107574,-0.35722914,-0.05970655,0,1
1.1321311,-0.12801637,-0.16006099,0,1
1.1829169,0.05328764,-0.17812538,0,1
1.2429794,0.06279387,-0.21279885,0,1
1.4008201,-0.1296414,-0.3056182,0,1
1.5136678,-0.2586459,-0.3583059,0,1
1.7988988,-0.48005474,-0.41291767,0,1
1.4952486,-0.56765544,-0.5882613,0,1
1.0889461,-0.55069155,-0.60669965,0,1
0.63063556,0.09198674,0.030372243,0,1
0.56951094,0.9542734,0.47534585,0,1
-0.09695053,2.7664597,0.43250677,0,1
-0.7461198,2.7471964,-0.27631304,0,1
-0.93853366,2.0120327,-0.3168712,0,1
-1.638483,0.3590077,0.4467456,0,1
-2.0758557,-0.25227094,1.0661113,0,1
-2.164259,-1.022219,2.0451589,0,1
-1.1147501,-0.53072846,1.9197979,0,1
-0.45838988,0.12560846,1.2689005,0,1
0.69947827,-0.022036478,-0.090364784,0,1
0.9657209,-0.7257375,-0.07580367,0,1
0.96927017,-1.6298829,0.8820977,0,1
0.68547726,-1.7129546,1.2036123,0,1
0.6224047,-1.4945154,1.1315649,0,1
0.77530575,-1.0483351,0.9946222,0,1
0.8872641,-0.8280182,0.9863012,0,1
0.9958103,-0.2161473,0.97856724,0,1
1.0477262,0.31833762,1.0746515,0,1
1.0102578,0.45702478,1.2336152,0,1
0.9552274,0.36112997,1.7362944,0,1
0.8775951,0.6767018,2.1051683,0,1
-0.51843584,3.2948165,1.7517202,0,1
-2.099827,1.6834421,-0.17416815,0,1
-1.8502455,0.3927029,-0.07195224,0,1
-1.3006052,0.59269327,0.24732096,0,1
-1.4209402,0.39568797,-0.03302343,0,1
-1.2989295,-0.87222797,-0.70046055,0,1
-0.6703704,-2.3434205,-1.3338988,0,1
-0.54539514,-2.7109792,-1.5052371,0,1
-0.7636057,-1.5724052,-1.1639817,0,1
-0.739002,-0.07921327,-0.9279801,0,1
-0.46089053,1.6623555,-1.0695918,0,1
-0.094694436,0.35055825,-0.97215456,0,1
0.2536523,-0.39084536,-0.7125968,0,1
1.0511732,-0.958951,-0.18981057,0,1
1.259155,-0.9228773,0.001814851,0,1
1.0371479,-0.60959905,0.18472402,0,1
0.62518406,-0.3217954,0.2052276,0,1
0.57610565,-0.26997468,0.22457963,0,1
0.89975655,-0.13613883,0.006811439,0,1
1.3191369,-0.09812152,-0.253671,0,1
2.246405,-0.41174394,-0.54908365,0,1
2.4532661,-0.83131397,-0.5399343,0,1
2.0137916,-0.6507328,-0.5666767,0,1
0.48550028,1.4072181,-0.7076635,0,1
-0.21313882,2.9294922,-0.9910822,0,1
-1.3681763,3.541609,-1.7089999,0,1
-2.0661123,0.9244355,-0.78801084,0,1
-2.3341765,-0.18896036,0.40013394,0,1
-2.6737947,-0.8893541,1.6891536,0,1
-2.3194518,-0.59671813,1.4933807,0,1
-0.6293917,0.2210035,0.48689094,0,1
0.90145165,-0.8543377,-0.3028904,0,1
1.351431,-1.0298147,-0.052457396,0,1
1.0854396,-0.18087469,0.56667054,0,1
0.5772986,-0.062106054,0.59972394,0,1
-0.004204065,-0.78081334,0.8193042,0,1
0.1989308,-1.4531698,1.2571197,0,1
0.37714607,-1.3527555,1.1929885,0,1
0.59327364,-0.6662617,0.4399598,0,1
0.593479,-0.42120647,0.002509201,0,1
0.6144789,-0.16622156,-0.047652084,0,1
0.31231642,0.17096052,1.1222582,0,1
-0.29461956,1.1701738,1.6824485,0,1
-2.4240236,3.9660141,0.70695394,0,1
-3.5588384,2.651097,-0.67934877,0,1
-3.005978,-0.305345,-1.0693815,0,1
-2.1443849,-0.77137417,-1.5721182,0,1
-1.8434207,-1.1582302,-1.2113706,0,1
-1.6076494,-0.94181854,0.50077105,0,1
-1.8140013,-0.5830748,0.73911303,0,1
-1.752851,0.24933223,-0.7474268,0,1
-0.8824291,1.370534,-2.008154,0,1
-0.47118688,1.0324078,-1.9734597,0,1
-0.28748262,-1.2671406,-1.1872252,0,1
-0.34326893,-1.8084491,-0.92915404,0,1
-0.43559194,-0.557829,-1.0858235,0,1
-0.7476563,0.08519923,-1.3593605,0,1
-1.1466727,-0.62062,-1.3081185,0,1
-2.3680182,-1.3787273,-0.41342834,0,1
-2.410043,-0.15956813,-0.08910062,0,1
-0.9414128,1.9198257,-1.3305025,0,1
1.0208817,1.1879474,-1.6315764,0,1
1.8786653,0.38166928,-1.1020752,0,1
2.187857,-0.55720025,0.2099289,0,1
1.4248956,-0.7585363,0.7700278,0,1
0.120749444,-1.346241,1.4901786,0,1
0.07537827,-3.0536637,0.9696638,0,1
0.26004368,-3.6502223,0.54126316,0,1
0.8222077,-1.706463,0.9426461,0,1
1.3377364,0.6567405,2.092732,0,1
0.31322065,1.2219983,0.36276418,0,1
-1.2612934,-3.1096046,-2.7983599,0,1
-1.035951,-1.4529746,-0.22975242,0,1
-1.4388478,0.33561033,2.2290778,0,1
-1.5114789,-0.79384834,0.4961632,0,1
