Acc_x [m/s^2],Acc_y [m/s^2],Acc_z [m/s^2],AnyFall,NegOutcome
0.027820295,-0.05302716,-0.009334635,0,1
0.021691762,-0.09053517,0.020664684,0,1
0.06044049,-0.09175871,0.16641213,0,1
0.10697311,-0.070736855,0.2728088,0,1
0.19814806,-0.13435742,0.29913902,0,1
0.09355296,-0.015546784,0.13347515,0,1
0.02545534,0.044345863,0.035072133,0,1
-0.106844716,0.055478092,-0.07951658,0,1
-0.13336143,0.04555034,-0.090176605,0,1
-0.13311186,-0.025883686,-0.050080262,0,1
-0.07856634,-0.08360196,-0.005696911,0,1
-0.09618191,-0.106819175,-0.027888963,0,1
-0.040315934,0.005050643,-0.13387424,0,1
0.03771837,0.10338973,-0.16762803,0,1
0.053331587,0.12939738,-0.20118572,0,1
0.014975421,-0.045460742,-0.30924946,0,1
0.004170865,-0.10945994,-0.35156682,0,1
-0.066920795,-0.0861941,-0.4179218,0,1
-0.11635874,-0.05982406,-0.5241629,0,1
-0.10390135,0.03347867,-0.594095,0,1
-0.120881796,0.080971666,-0.47564885,0,1
-0.13807331,0.108493775,-0.38940954,0,1
-0.008223742,0.14103413,-0.16681296,0,1
0.13897099,0.062833786,-0.061865114,0,1
0.30905747,-0.12318612,0.041279174,0,1
0.26085407,-0.1558361,0.0666112,0,1
0.19752319,-0.116670616,0.020256255,0,1
0.03241474,-0.07585528,-0.16075258,0,1
0.032197,-0.028343227,-0.19860287,0,1
0.07969274,0.010474185,-0.18368152,0,1
0.3018089,-0.09976105,-0.25614625,0,1
0.3652805,-0.21296221,-0.32830024,0,1
0.22353402,-0.29878816,-0.49257115,0,1
0.029671371,-0.26712427,-0.5172673,0,1
-0.32991472,-0.21459113,-0.53228736,0,1
-0.68454295,-0.047774397,-0.5419762,0,1
-0.81647646,0.08596508,-0.576777,0,1
-0.65402657,0.07197185,-0.3883803,0,1
-0.39802358,-0.060636535,-0.005287174,0,1
0.026238576,-0.35634986,1.080912,0,1
0.2531632,-0.51611596,1.8488246,0,1
0.14784135,-0.45799428,1.8707111,0,1
-0.636583,-0.19601431,1.0613502,0,1
-1.1529876,-0.06606194,0.5463079,0,1
-1.7814082,-0.026610428,-0.2132098,0,1
-1.7383921,-0.80080146,-0.30385643,0,1
-1.4018898,-1.1753684,-0.021766922,0,1
-0.44322616,-1.0920879,0.42054823,0,1
-0.08816929,-0.60509396,0.4114433,0,1
0.44012538,0.05946829,0.07925955,0,1
0.8662663,0.39426056,0.57112014,0,1
0.8517894,0.58763045,0.65974885,0,1
0.5460498,0.52037627,0.11867555,0,1
0.65330565,0.31126693,-0.03600068,0,1
0.9341494,0.16360575,0.25084174,0,1
0.8221105,-0.12121387,0.41034925,0,1
0.7360079,-0.21011825,0.48509383,0,1
0.4803179,-0.08093258,0.335614,0,1
0.26591685,-0.081183426,0.11134451,0,1
-0.0176921,-0.19876578,-0.012120027,0,1
-0.040308323,-0.046540238,0.23086327,0,1
-0.07168347,-0.034861535,0.30476516,0,1
-0.023863021,-0.5263376,0.37243563,0,1
-0.07462154,-0.6817322,0.3923403,0,1
-0.34468618,-0.48291305,0.38127813,0,1
-0.47820196,-0.26024914,0.2175222,0,1
-0.3509788,-0.2881546,0.19047737,0,1
-0.09210444,-0.35426903,0.18309104,0,1
-0.16374667,-0.20528318,0.13540721,0,1
-0.5072125,0.08332062,-0.024891192,0,1
-0.20581424,-0.48805243,0.102715984,0,1
0.041357793,-0.7991305,0.3151273,0,1
0.27024007,-0.87267596,0.27951717,0,1
0.16339603,-0.7807151,0.08649845,0,1
-0.06486267,-0.19692233,-0.050107844,0,1
-0.24628556,0.70601374,-0.067029424,0,1
-0.41873112,1.1380416,-0.04725546,0,1
-0.66365284,1.1681291,0.09456645,0,1
-0.7206045,0.71415144,0.22481602,0,1
-0.72228193,-0.18470092,0.6042781,0,1
-0.583438,-0.5839329,0.6696865,0,1
-0.600713,-0.6163635,0.41444832,0,1
-0.4356402,-0.098662384,0.13606267,0,1
-0.19227326,0.4816514,0.1801216,0,1
-0.006784604,1.9117253,-0.002427982,0,1
0.27161118,2.5960152,-0.17668225,0,1
0.34224942,2.3296092,-0.10922016,0,1
0.28063723,0.9790956,0.14977619,0,1
0.22541417,0.26196772,0.2573413,0,1
-0.010055237,-0.53439903,0.33356816,0,1
-0.1273165,-0.632102,0.3111229,0,1
-0.074826874,-0.54551893,0.25556862,0,1
-0.06991335,-0.11191655,0.087012,0,1
-0.11253055,0.13698675,-0.024552183,0,1
-0.17742255,0.4776173,-0.2660492,0,1
-0.22636975,0.39122963,-0.40900832,0,1
-0.1888914,0.15468404,-0.35195205,0,1
-0.12662396,-0.36164194,-0.15566869,0,1
-0.073720776,-0.43363675,-0.11869711,0,1
0.024436517,-0.26142123,-0.09893223,0,1
-0.048259556,-0.08913136,-0.022663908,0,1
-0.06059863,-0.030376436,0.02575416,0,1
-0.033638798,0.12910178,0.12080417,0,1
-0.014397142,0.20819001,0.16178592,0,1
-0.023215396,0.13488965,0.20652485,0,1
-0.19299096,0.000130664,0.114990324,0,1
-0.30901077,-0.11742688,0.07774323,0,1
-0.43666217,-0.21158887,0.123678714,0,1
-0.37268004,-0.034750927,0.17856023,0,1
-0.051899694,0.3168345,0.30085298,0,1
0.20739797,0.23976143,0.30818775,0,1
0.26635876,0.06774716,0.31415084,0,1
0.16132495,-0.14974214,-0.006029774,0,1
0.08002872,-0.17738727,-0.13745387,0,1
0.1151031,-0.09723092,0.02827632,0,1
-0.08688813,0.09040546,-0.10193733,0,1
-0.15785232,0.020476334,-0.059182707,0,1
-0.1430893,-0.05784034,0.14737362,0,1
-0.10073265,0.009119054,0.18090755,0,1
0.019458639,0.090732604,0.18562856,0,1
0.08935055,0.09260659,0.32658476,0,1
0.0347669,0.08380704,0.32543355,0,1
0.030840088,-0.030969588,0.29334536,0,1
0.048001673,-0.06773279,0.27045536,0,1
-0.009602898,-0.045903195,0.124523126,0,1
-0.08514733,-0.06913279,0.1712181,0,1
-0.08365395,-0.033890706,0.21118157,0,1
0.02285511,0.000988986,0.21380812,0,1
0.09044013,-0.061695088,0.13768522,0,1
0.093918934,-0.2155104,0.05053238,0,1
0.0856086,-0.12287427,0.05473435,0,1
0.12915574,-0.07128525,0.07843236,0,1
0.0658423,0.041502014,0.098558195,0,1
0.013507777,0.1526232,0.08388312,0,1
-0.06652937,0.17714694,0.086199574,0,1
-0.08714171,-0.079899766,0.23091696,0,1
-0.020982485,-0.077854134,0.27562052,0,1
0.06931451,-0.043193802,0.14512539,0,1
0.025662906,-0.07656098,0.00748338,0,1
-0.08371259,-0.13866809,-0.16952856,0,1
-0.08480579,-0.23571017,-0.015237776,0,1
-0.07876036,-0.22621633,0.1379978,0,1
0.02255059,-0.002808553,0.15408239,0,1
0.052026235,0.051910415,0.06770487,0,1
0.009813588,0.000282297,0.080051705,0,1
0.03216354,0.037684474,0.2527671,0,1
0.10570139,0.05092339,0.27225974,0,1
0.20303285,0.05739216,0.24545754,0,1
0.18610664,0.05663876,0.25992,0,1
0.122184396,-0.004213295,0.31712025,0,1
0.009784736,-0.037962887,0.26089898,0,1
-0.041993342,-0.031341538,0.17416658,0,1
-0.094163075,-0.00483513,0.00245539,0,1
-0.08437798,0.005841253,-0.011635042,0,1
-0.033147447,-0.042799946,0.06266301,0,1
0.008118769,-0.105293274,0.15241869,0,1
0.043106623,-0.05056094,0.16448332,0,1
0.05121553,-0.035870537,0.16642389,0,1
0.012786642,-0.032013875,0.19754061,0,1
0.010857802,-0.024694411,0.2937896,0,1
0.01996813,-0.05010983,0.33239233,0,1
-0.001125429,-0.050627682,0.29330844,0,1
-0.005903343,-0.01086805,0.19875358,0,1
0.005305946,-0.01439188,0.18039678,0,1
0.034640078,-0.038260438,0.22418433,0,1
0.021454727,0.014278438,0.1989759,0,1
0.005282447,0.022187255,0.17998864,0,1
0.012564777,-0.011927584,0.19101399,0,1
0.016333655,-0.005801176,0.21523207,0,1
0.024615841,-0.00215528,0.20093599,0,1
0.011976018,-0.03159712,0.17215034,0,1
0.001059802,-0.0365877,0.16768737,0,1
-0.011606617,-0.027017578,0.16216981,0,1
-0.023514915,-0.03694056,0.16768429,0,1
-0.029796503,-0.018606165,0.18652727,0,1
0.011370411,-0.027776698,0.19858027,0,1
0.018477673,-0.050925236,0.20602019,0,1
0.004645711,-0.055068,0.2022506,0,1
0.0329824,-0.028719882,0.19709049,0,1
0.07100895,-0.028655991,0.14531034,0,1
0.05048617,-0.12909603,0.094070785,0,1
0.04071545,-0.1534872,0.062605485,0,1
0.025439264,-0.16254045,-0.039179433,0,1
-0.029799704,-0.14971927,-0.14128014,0,1
-0.12483747,-0.12756066,-0.20827727,0,1
-0.043509454,-0.15408231,0.03404947,0,1
-0.019385003,-0.20120716,0.29226112,0,1
0.024616744,-0.16595739,0.58424455,0,1
0.06975084,-0.03185076,0.5012459,0,1
0.103672266,0.022995977,0.21102196,0,1
0.012120666,-0.14734742,0.3212369,0,1
0.0071656,-0.11190409,0.5856334,0,1
0.012414493,0.13906112,1.1414131,0,1
-0.003253043,0.25197715,1.2453773,0,1
-0.08184542,0.45974937,0.8277202,0,1
-0.034309655,0.35906607,0.38020843,0,1
0.017208584,0.14884096,0.402439,0,1
0.08185012,-0.058389585,0.71946347,0,1
0.03459516,-0.032097727,0.7784,0,1
-0.014308646,0.34828866,0.64232504,0,1
0.03852046,0.27711403,0.7849365,0,1
-0.082668744,0.075348,0.7380358,0,1
-0.07745881,-0.027193928,0.8505937,0,1
0.016013607,0.08357251,0.9638659,0,1
0.13945554,0.31328887,1.1286497,0,1
0.1336228,0.086486034,1.3870702,0,1
0.1563192,0.21928619,1.6094671,0,1
0.015191719,1.6049953,1.532978,0,1
0.09319323,2.1785302,1.1541631,0,1
0.10127971,2.3352444,0.01309594,0,1
-0.5300767,2.1762676,-0.99519527,0,1
-0.5422333,1.7401029,-1.0162996,0,1
-0.026856244,1.0279304,-0.17446926,0,1
0.15832204,0.86580485,0.24926217,0,1
0.22165991,0.31561765,0.51796675,0,1
0.011230195,-0.16615103,0.23380943,0,1
-0.13759838,-0.29331973,0.101554416,0,1
-0.2848221,-0.36791137,0.009541224,0,1
-0.22317605,-0.457676,0.06027978,0,1
-0.02523227,-0.5823718,0.23637725,0,1
0.13549602,-0.60117054,0.2831163,0,1
0.21268566,-0.6032906,0.2205296,0,1
0.2872447,-0.7340279,-0.116521984,0,1
0.3208579,-0.83829707,-0.31936157,0,1
0.20084909,-1.1981623,-0.6629915,0,1
0.011900581,-1.2907593,-0.6953178,0,1
-0.033119112,-1.1570799,-0.59729826,0,1
-0.1592848,-0.8171045,-0.48091936,0,1
-0.28953946,-0.75149554,-0.51403403,0,1
-0.55706346,-0.6935626,-0.52135736,0,1
-0.6659575,-0.7617256,-0.29965734,0,1
-0.6725763,-0.7310868,-0.06735481,0,1
-0.32891488,-0.25689316,0.17581387,0,1
-0.10746604,-0.02731419,0.012540486,0,1
-0.005163036,-0.08651834,-0.35956508,0,1
-0.03549868,-0.6615497,-0.4966642,0,1
-0.024503872,-0.9284174,-0.5269818,0,1
0.05308243,-1.0979149,-0.5520616,0,1
0.10195659,-0.9478037,-0.5035007,0,1
0.10989417,-0.2872706,-0.18353221,0,1
0.15345357,0.15384676,0.02515706,0,1
0.14687489,0.11687661,-0.06191407,0,1
0.035291277,-0.30466375,-0.45888835,0,1
-0.053923953,-0.451296,-0.6611221,0,1
-0.19104278,-0.13290322,-0.8247683,0,1
-0.2523479,0.41812417,-0.6281013,0,1
-0.23991072,0.4781618,-0.48567718,0,1
-0.04850988,0.19223215,-0.09756895,0,1
0.05812136,-0.004829393,0.11648265,0,1
0.10679914,-0.19247246,0.29844928,0,1
0.0222614,-0.11922644,0.23769607,0,1
-0.024277644,-0.04514311,0.19434482,0,1
-0.08504535,0.006869331,0.12579684,0,1
-0.08262044,-0.00661372,0.111544885,0,1
0.027370172,-0.03860474,0.009019141,0,1
0.031516448,0.029419899,-0.037958328,0,1
-0.002689247,0.035983086,-0.031584878,0,1
0.006070608,-0.05157281,-0.034984797,0,1
-0.003682588,-0.064933784,-0.026538068,0,1
-0.033524483,-0.025300028,0.018341346,0,1
0.004736944,-0.013737676,0.0417362,0,1
0.010898782,-0.019391056,0.038567472,0,1
-0.012112986,0.0335579,0.037747163,0,1
-0.01112892,0.081687935,0.016407736,0,1
-0.08295678,0.047775272,-0.00622214,0,1
-0.15774146,-0.055050846,0.114272684,0,1
-0.124617115,-0.07266234,0.18928441,0,1
-0.05949308,-0.054828625,0.21945344,0,1
-0.062110387,-0.031061156,0.17562231,0,1
-0.06170947,-0.052074425,0.14563136,0,1
-0.022165403,-0.15390968,0.081769906,0,1
0.025281226,-0.1584778,0.039985385,0,1
0.10214564,-0.055126198,-0.023189707,0,1
0.09913853,0.023866653,-0.045396816,0,1
0.10376989,0.021153456,0.013165425,0,1
0.10717405,-0.055402756,0.04509819,0,1
0.0577405,-0.052704804,0.10640972,0,1
0.06098337,-0.1720047,0.17937171,0,1
0.13420442,-0.26704314,0.080098175,0,1
0.19472875,-0.19396117,-0.07873053,0,1
0.20197597,0.037098885,-0.0602352,0,1
0.23846042,0.07722093,0.053269655,0,1
0.37020826,-0.06692598,0.23884611,0,1
0.401524,-0.10738561,0.26079032,0,1
0.3496417,0.08419517,0.13689497,0,1
0.36661953,0.32208923,-0.10092374,0,1
0.5092522,0.31499293,-0.08977571,0,1
0.81883997,0.042282134,0.13688543,0,1
0.90040237,-0.07970902,0.22979768,0,1
0.9832005,-0.18675324,0.20532195,0,1
0.9583343,-0.023957243,-0.007376309,0,1
0.9658412,0.097798355,-0.15214027,0,1
1.0673621,0.16911124,-0.37369576,0,1
1.22648,0.14589404,-0.38974193,0,1
1.8093617,0.118409164,-0.25509545,0,1
2.2168806,0.07410337,-0.21719514,0,1
2.2376893,0.08617309,-0.10735444,0,1
2.1139045,0.656086,-0.035520565,0,1
2.2178004,0.9343339,-0.22902305,0,1
2.2485023,0.65838623,-0.74506825,0,1
-0.36122012,-0.44917127,-1.2198734,0,1
-2.298906,-0.7213414,-1.1387107,0,1
-3.9298396,-0.18123066,-0.38645175,0,1
-3.3508115,0.36275002,-0.06727652,0,1
-1.4622375,1.2619754,0.26870167,0,1
-0.9017459,0.3786822,0.000209757,0,1
-0.84953,-0.5261127,-0.19670624,0,1
-0.6967702,-1.5572283,-0.38408762,0,1
-0.7054694,-1.5128443,-0.41237313,0,1
-0.92274386,-0.5476304,-0.3916196,0,1
-0.65201885,0.34955308,-0.44314548,0,1
-0.3074602,0.2576227,-0.58883244,0,1
-0.00440342,-0.64086455,-0.8918675,0,1
-0.08171201,-1.2509367,-0.8537872,0,1
-0.008445721,-1.4698945,-0.48856378,0,1
0.052001562,-0.42992505,-0.3825155,0,1
0.04671873,-0.057603918,-0.6300955,0,1
-0.120422296,0.104383364,-0.9633709,0,1
-0.14478391,0.26802343,-0.8307868,0,1
0.031147681,0.9314014,0.11927004,0,1
-0.83340955,3.033379,0.4850961,0,1
-2.0601854,4.0643287,0.52988684,0,1
-3.2377503,2.9494786,2.2368104,0,1
-2.758325,1.0076059,2.58233,0,1
-2.5378747,-2.8480923,0.32852748,0,1
-2.5963469,-2.0338573,-0.9468579,0,1
-3.1567576,-0.5040771,-0.36012492,0,1
-3.4812908,-0.89012045,1.9841859,0,1
-3.3021278,-1.3878983,2.155419,0,1
-2.7416844,-0.8875752,0.6250079,0,1
-2.0467558,-0.35322776,-0.71670824,0,1
-1.8623395,-0.40541956,-1.0611514,0,1
-1.7767754,-0.3876278,-1.0828598,0,1
-1.9423403,-0.07212652,-0.8555536,0,1
-2.3745735,0.33149523,-0.4785097,0,1
-2.4807115,-0.17904684,-1.3337538,0,1
-2.1569927,-0.418218,-2.1133099,0,1
-0.76144373,-0.46507698,-4.0264244,0,1
0.272851,-0.40874353,-4.749335,0,1
2.0133252,-0.30110985,-4.495354,0,1
1.6189727,-0.23657456,-3.2227495,0,1
0.81010056,0.5214965,-2.9593782,0,1
0.34961888,1.6154491,-1.4705877,0,1
-0.4649141,0.97862643,0.41662124,0,1
-2.310228,0.6911404,1.5591842,0,1
-0.036236174,0.8201821,1.0535575,0,1
1.3846475,0.18033908,1.537982,0,1
2.4249141,-0.6836812,2.8539193,0,1
2.2721415,-0.69381297,3.0107272,0,1
1.0670179,-0.86259824,2.3358202,0,1
-0.3471171,-0.61472505,1.1013789,0,1
-0.7109305,-0.5559912,0.5472258,0,1
-0.54387456,-0.91157925,0.06290915,0,1
-0.12848091,-1.0011235,-0.13825537,0,1
0.6079302,-0.7930776,-0.16321936,0,1
0.26392516,-2.006765,1.3853997,0,1
0.24932772,-2.3483353,2.0663102,0,1
0.08919392,-3.4230425,1.3821536,0,1
-0.2643218,-3.8069048,1.0380192,0,1
0.07309148,-2.374158,1.4882822,0,1
-0.33479777,-1.2055492,0.98892343,0,1
-0.6345131,-0.8357182,0.7410902,0,1
-0.5958302,-0.3916625,1.3127333,0,1
-0.2795533,-0.123238415,1.4476752,0,1
-0.1352191,-0.1118125,0.8812837,0,1
-0.10739094,-0.22550292,0.6311552,0,1
-0.004085526,0.39428532,0.4434383,0,1
-0.14145625,0.029145192,-0.42078206,0,1
0.21192086,-0.61041266,-0.2634529,0,1
0.49520332,-0.089140005,-0.58024883,0,1
0.32010955,-0.1957207,0.007840293,0,1
0.3120538,0.065102555,-0.26914433,0,1
-0.035032213,0.32113925,-1.019792,0,1
0.04826145,0.19074816,-0.7220628,0,1
0.58769876,-0.005904296,-0.8923458,0,1
1.1661874,0.2610034,-1.2365763,0,1
1.1026155,0.037149288,-1.3706826,0,1
1.2269729,-0.3793585,-1.4553971,0,1
1.264184,-0.8303969,-1.0467358,0,1
-0.1874366,-1.1180507,0.2532076,0,1
-1.7231001,-0.06711471,1.267875,0,1
-1.621108,0.34615913,1.3252071,0,1
-1.254229,0.4577114,1.0926949,0,1
-1.6265949,0.7759688,1.0485104,0,1
-1.8432333,2.3274426,1.3507488,0,1
-1.2918683,3.106962,2.54076,0,1
-1.1781706,3.0520656,2.0747616,0,1
-0.33280775,4.9337573,1.7150905,0,1
-0.37204468,4.618303,1.4311633,0,1
-0.8025495,2.6591809,0.831435,0,1
-0.7638719,0.78824353,1.0985719,0,1
-0.8541734,-0.40725037,0.91787845,0,1
